9.0000	88.0000
80.8333	51.5000
130.1667	31.5000
195.5000	14.1667
260.8333	23.5000
279.5000	51.5000
284.8333	106.1667
303.5000	140.8333
346.1667	150.1667
356.8333	198.1667
298.1667	192.8333
275.5000	228.8333
280.8333	264.8333
266.1667	294.1667
250.1667	318.1667
255.5000	370.1667
288.8333	388.8333
326.1667	346.1667
322.1667	296.8333
360.8333	260.8333
403.5000	256.8333
460.8333	287.5000
498.1667	312.8333
524.8333	279.5000
498.1667	234.1667
460.8333	200.8333
435.5000	136.8333
491.5000	90.1667
540.8333	76.8333
544.8333	136.8333
568.8333	178.1667
602.1667	204.8333
654.1667	203.5000
706.1667	202.1667
784.8333	210.1667
820.8333	223.5000
886.1667	227.5000
930.1667	266.1667
988.8333	252.8333
1048.8334	278.1667
1118.1666	272.8333
1180.8334	304.8333
1238.1666	334.1667
1308.8334	350.1667
1390.1666	368.8333
1411.5000	322.1667
1396.8334	244.8333
1446.1666	192.8333
1514.1666	156.8333
1590.1666	118.1667
1683.5000	100.8333
1755.5000	68.8333
1840.8334	52.8333
1892.8334	15.5000
960.8333	403.5000
983.5000	436.8333
1002.1667	488.8333
978.1667	516.8333
930.1667	527.5000
920.8333	470.1667
931.5000	419.5000
1170.1666	468.8333
1139.5000	512.8333
1179.5000	516.8333
1124.8334	684.8334
1167.5000	674.1667
1224.8334	684.8334
1306.1666	686.1667
1354.1666	722.1667
1372.8334	795.5000
1360.8334	847.5000
1324.8334	884.8334
1267.5000	915.5000
1282.1666	972.8334
1330.1666	964.8334
1370.1666	926.1667
1414.1666	924.8334
1422.1666	968.8334
1418.1666	1007.5000
1440.8334	1043.5000
1483.5000	1035.5000
1484.8334	975.5000
1506.1666	940.8334
1542.1666	932.8334
1587.5000	972.8334
1587.5000	1040.8333
1648.8334	1068.8333
1684.8334	1032.8334
1674.1666	975.5000
1711.5000	960.8334
1762.1666	998.1667
1792.8334	1042.1666
1838.1666	1015.5000
1150.1666	752.8334
1910.1666	932.8334
1860.8334	958.1667
1116.8334	786.1667
1052.8334	799.5000
1044.8334	856.8334
1012.8333	899.5000
939.5000	907.5000
928.8333	863.5000
964.8333	803.5000
951.5000	754.1667
924.8333	708.8334
878.1667	696.8334
827.5000	716.8334
776.8333	743.5000
742.1667	711.5000
711.5000	682.1667
663.5000	671.5000
622.1667	695.5000
580.8333	732.8334
575.5000	788.8334
602.1667	838.1667
622.1667	883.5000
642.1667	936.8334
602.1667	926.1667
556.8333	883.5000
503.5000	850.1667
447.5000	820.8334
384.8333	811.5000
330.1667	796.8334
278.1667	779.5000
218.1667	815.5000
160.8333	822.1667
126.1667	872.8334
118.1667	936.8334
82.1667	996.8334
10.1667	1018.1667
291.5000	647.5000
416.8333	659.5000
1112.8334	350.1667
