196.0000	13.0000
272.8333	51.5000
279.5000	135.5000
267.5000	203.5000
262.1667	274.1667
315.5000	348.8333
374.1667	404.8333
439.5000	442.1667
462.1667	406.1667
448.8333	344.8333
464.8334	280.8333
478.1667	235.5000
519.5000	259.5000
594.1666	236.8333
635.5000	311.5000
695.5000	311.5000
767.5000	303.5000
823.5000	298.1667
855.5000	330.1667
856.8333	402.1667
910.1667	387.5000
906.1667	327.5000
948.8333	275.5000
1008.8333	259.5000
1068.8333	272.8333
1059.5000	334.1667
1068.8333	392.8333
1098.1667	438.1667
1114.1667	483.5000
1135.5000	532.8333
1190.1667	538.1667
1271.5000	531.5000
1319.5000	506.1667
1364.8334	460.8333
1430.1666	448.8333
1416.8334	402.1667
1395.5000	347.5000
1408.8334	287.5000
1428.8334	240.8333
1447.5000	188.8333
1480.8334	144.8333
1534.1666	178.1667
1572.8334	215.5000
1626.1666	234.1667
1688.8334	200.8333
1731.5000	175.5000
1796.8334	192.8333
1848.8334	188.8333
1911.5000	199.5000
1528.8334	288.8333
1491.5000	324.8333
1526.1666	351.5000
1570.1666	334.1667
1572.8334	532.8333
1110.1667	796.8333
1072.8333	814.1667
1042.1667	832.8333
1050.1667	874.1667
1092.8333	922.1667
1075.5000	967.5000
1035.5000	1006.1667
1010.1667	1064.8334
930.1667	991.5000
868.8333	1068.8334
860.8333	1012.8333
855.5000	939.5000
828.8333	900.8333
788.8333	962.1667
782.1667	1023.5000
736.8333	1051.5000
659.5000	1043.5000
600.8334	1028.8333
567.5000	972.8333
527.5000	944.8333
520.8334	1020.8333
464.8334	1040.8334
354.1667	1056.8334
334.1667	995.5000
324.8333	922.1667
280.8333	882.1667
240.8333	820.8333
186.1667	772.8333
134.1667	815.5000
116.8333	880.8333
114.1667	947.5000
126.1667	996.8333
96.8333	1059.5000
30.1667	1035.5000
1127.5000	868.8333
1168.8333	908.8333
1218.1666	887.5000
1280.8333	858.1667
1338.1666	832.8333
1391.5000	846.1667
1444.8333	852.8333
1506.1666	844.8333
1572.8333	908.8333
1616.8333	890.1667
1572.8333	822.1667
1548.8333	766.1667
1615.5000	747.5000
1674.1666	798.1667
1700.8333	856.8333
1743.5000	884.8333
1804.8333	863.5000
1835.5000	827.5000
1904.8333	846.1667
