146.0000	10.0000
250.1667	20.8333
280.8333	83.5000
338.1667	46.1667
411.5000	46.1667
479.5000	80.8333
459.5000	143.5000
468.8333	204.8333
500.8333	256.8333
546.1666	306.1667
590.1666	344.8333
678.1667	350.1667
710.1667	299.5000
715.5000	235.5000
727.5000	168.8333
778.1667	147.5000
844.8333	128.8333
872.8333	68.8333
939.5000	104.8333
1011.5000	123.5000
1095.5000	144.8333
1175.5000	128.8333
1240.8334	100.8333
1299.5000	134.1667
1390.1666	132.8333
1450.1666	103.5000
1520.8334	131.5000
1583.5000	90.1667
1654.1666	63.5000
1730.1666	70.1667
1820.8334	67.5000
1895.5000	31.5000
290.1667	295.5000
282.1667	344.8333
322.1667	379.5000
335.5000	339.5000
358.1667	702.1667
334.1667	740.8333
331.5000	802.1667
370.1667	851.5000
431.5000	848.8333
456.8333	818.1667
432.8333	759.5000
411.5000	719.5000
804.8333	583.5000
811.5000	627.5000
831.5000	690.1667
852.8333	570.1667
899.5000	568.8333
947.5000	592.8333
972.8333	642.1667
954.1667	700.8333
922.1667	747.5000
864.8333	736.8333
1108.8333	616.8333
1106.1667	666.1667
1136.8333	659.5000
939.5000	292.8333
919.5000	322.1667
951.5000	367.5000
1000.8333	368.8333
983.5000	319.5000
1383.5000	340.8333
1330.1666	372.8333
1312.8334	427.5000
1307.5000	490.1667
1340.8334	512.8334
1398.1666	484.8333
1428.8334	426.1667
1415.5000	375.5000
1147.5000	811.5000
1127.5000	850.1667
1190.1666	856.8333
1330.1666	819.5000
1294.1666	846.1667
1312.8334	883.5000
1347.5000	852.8333
1454.1666	816.8333
1404.8334	839.5000
1382.1666	902.1667
1382.1666	964.8333
1364.8334	1030.1667
1391.5000	1072.8334
1484.8334	847.5000
1500.8334	915.5000
1483.5000	991.5000
1491.5000	1056.8334
1558.1666	1056.8334
1620.8334	1043.5000
1680.8334	1054.1666
1208.8334	994.1667
1258.1666	1028.8333
1295.5000	1071.5000
1156.8333	1024.8333
1114.1667	1060.8334
972.8333	1070.1666
934.1667	1018.1667
870.1667	996.8333
836.8333	1026.1667
792.8333	1010.1667
752.8333	982.1667
698.1667	1014.1667
651.5000	992.8333
614.1666	932.8333
550.1666	916.8333
479.5000	923.5000
430.1667	976.8333
372.8333	1002.1667
292.8333	994.1667
218.1667	1022.1667
208.8333	1066.1666
