794.0000	10.0000
846.1667	32.8333
895.5000	39.5000
896.8334	99.5000
936.8334	168.8333
1031.5000	207.5000
1120.8334	234.1667
1180.8334	271.5000
1240.8334	303.5000
1296.8334	278.1667
1388.8333	292.8333
1411.5000	271.5000
1378.1667	236.8333
1302.1666	200.8333
1294.1666	134.1667
1339.5000	90.1667
1372.8333	50.1667
1354.1667	3.5000
1442.1667	10.1667
1475.5000	67.5000
1498.1667	132.8333
1554.1667	191.5000
1583.5000	255.5000
1559.5000	292.8333
1512.8333	344.8333
1535.5000	408.8333
1568.8333	462.1667
1639.5000	486.1667
1676.8333	454.1667
1682.1667	398.1667
1675.5000	324.8333
1674.1667	259.5000
1660.8333	183.5000
1635.5000	128.8333
1610.1667	68.8333
1615.5000	10.1667
1694.1667	7.5000
1755.5000	30.1667
1834.1667	46.1667
1914.1667	46.1667
1496.8333	450.1667
1478.1667	423.5000
1455.5000	430.1667
1459.5000	459.5000
1278.1666	710.1667
1263.5000	666.1667
1231.5000	706.1667
1247.5000	743.5000
1348.8333	732.8333
1315.5000	760.8333
1307.5000	820.8333
1306.1667	878.1667
1374.1667	894.1667
1407.5000	860.8333
1396.8333	792.8333
1384.8333	750.1667
1470.1667	1075.5000
1512.8333	1048.8334
1596.8333	1071.5000
964.8334	1068.8334
971.5000	980.8333
935.5000	902.1667
930.1667	844.8333
902.1667	795.5000
870.1667	743.5000
852.8334	690.1667
824.8334	676.8333
803.5000	712.8333
827.5000	790.1667
832.8334	859.5000
786.1667	886.1667
723.5000	876.8333
663.5000	879.5000
616.8333	850.1667
576.8333	816.8333
534.1667	771.5000
496.8333	710.1667
488.8333	650.1667
435.5000	608.8333
395.5000	640.8333
406.1667	720.8333
432.8333	786.1667
482.1667	806.1667
523.5000	854.1667
570.1667	855.5000
576.8333	899.5000
615.5000	963.5000
618.1667	1036.8334
615.5000	1076.8334
522.1667	1078.1666
462.1667	1014.1667
406.1667	991.5000
340.8333	1016.8333
272.8333	1024.8333
188.8333	1035.5000
103.5000	1034.1666
18.1667	        1039.5000
30.1667	        2.1667
24.8333	        67.5000
59.5000	        124.8333
134.1667	139.5000
192.8333	140.8333
278.1667	152.8333
354.1667	162.1667
392.8333	210.1667
428.8333	231.5000
478.1667	208.8333
518.1667	231.5000
559.5000	212.8333
579.5000	180.8333
584.8334	146.1667
570.1667	119.5000
538.1667	96.8333
516.8333	64.8333
508.8333	18.1667
352.8333	282.1667
331.5000	282.1667
296.8333	300.8333
276.8333	332.8333
280.8333	360.8333
311.5000	351.5000
339.5000	318.1667
362.1667	419.5000
338.1667	419.5000
326.1667	439.5000
340.8333	476.8333
388.8333	491.5000
434.1667	480.8333
452.8333	456.8333
451.5000	426.1667
424.8333	420.8333
395.5000	424.8333
544.8334	328.8333
542.1667	366.1667
578.1667	360.8333
586.1667	318.1667
579.5000	283.5000
620.8334	260.8333
668.8334	267.5000
680.8334	306.1667
631.5000	310.1667
654.1667	172.8333
643.5000	207.5000
676.8334	224.8333
684.8334	194.1667
680.8334	342.1667
656.8334	375.5000
694.1667	400.8333
740.8334	416.8333
784.8334	388.8333
830.1667	363.5000
854.1667	332.8333
835.5000	300.8333
800.8334	275.5000
780.8334	280.8333
731.5000	318.1667
